fname,label
0f0b1ca2.wav,Cello Double_bass Acoustic_guitar
0f0d26ff.wav,Flute Violin_or_fiddle Clarinet
0f0e6fcb.wav,Bass_drum Tearing Snare_drum
0f186af1.wav,Acoustic_guitar Squeak Fart
0f1b4552.wav,Bark Fart Laughter
0f3786e3.wav,Bus Microwave_oven Writing
0f3ac4c8.wav,Computer_keyboard Hi-hat Squeak
0f45b11a.wav,Bass_drum Gong Electric_piano
0f4db823.wav,Shatter Trumpet Tambourine
0f4edd6e.wav,Tearing Writing Squeak
0f5182eb.wav,Bark Gunshot_or_gunfire Shatter
0f53de64.wav,Writing Knock Computer_keyboard
0f54592d.wav,Keys_jangling Shatter Scissors
0f545c0a.wav,Flute Writing Clarinet
0f5d35da.wav,Bass_drum Knock Double_bass
0f6b702d.wav,Cough Bark Laughter
0f6bd0ae.wav,Hi-hat Gong Double_bass
0f6dd6d8.wav,Flute Writing Cello
0f7080a5.wav,Acoustic_guitar Fireworks Applause
0f712cb7.wav,Oboe Gong Double_bass
0f7784da.wav,Hi-hat Fireworks Tambourine
0f784c9c.wav,Shatter Gunshot_or_gunfire Hi-hat
0f826ebb.wav,Acoustic_guitar Tambourine Squeak
0f9ff067.wav,Bass_drum Knock Double_bass
0fac704f.wav,Scissors Tambourine Fireworks
0fae3120.wav,Clarinet Squeak Writing
0fba4394.wav,Cello Double_bass Acoustic_guitar
0fc2e748.wav,Trumpet Applause Fireworks
0fc6872b.wav,Squeak Snare_drum Drawer_open_or_close
0fcc66b7.wav,Clarinet Double_bass Trumpet
0fcd2371.wav,Applause Squeak Fart
0fd0464f.wav,Clarinet Flute Saxophone
0fd07de6.wav,Bass_drum Gunshot_or_gunfire Fireworks
0fd76662.wav,Saxophone Clarinet Flute
0fe4be7c.wav,Squeak Gunshot_or_gunfire Fireworks
0fe4e425.wav,Oboe Clarinet Violin_or_fiddle
0feb250e.wav,Bass_drum Knock Double_bass
10010bbd.wav,Squeak Acoustic_guitar Fireworks
10039900.wav,Flute Clarinet Violin_or_fiddle
10098579.wav,Clarinet Oboe Saxophone
100c5246.wav,Trumpet Tearing Fart
10109319.wav,Laughter Bark Tearing
10121a69.wav,Hi-hat Snare_drum Gong
10145c52.wav,Chime Squeak Tearing
10145c60.wav,Bass_drum Knock Snare_drum
101c0bd4.wav,Trumpet Fireworks Squeak
1023611b.wav,Acoustic_guitar Saxophone Tearing
10252b9e.wav,Clarinet Flute Saxophone
103bac20.wav,Bass_drum Knock Double_bass
104489a6.wav,Trumpet Flute Clarinet
10480421.wav,Bass_drum Double_bass Knock
1048ea58.wav,Bass_drum Snare_drum Gunshot_or_gunfire
1050c329.wav,Hi-hat Snare_drum Gong
1054db8c.wav,Flute Trumpet Saxophone
1057f6f9.wav,Laughter Tearing Writing
106c682c.wav,Bass_drum Double_bass Knock
1071703e.wav,Cello Violin_or_fiddle Double_bass
10729c8a.wav,Flute Applause Saxophone
1079e2d1.wav,Bass_drum Knock Snare_drum
107e3cbe.wav,Acoustic_guitar Cello Hi-hat
108b5bef.wav,Hi-hat Cowbell Fart
109321f2.wav,Cello Double_bass Fart
10949041.wav,Acoustic_guitar Gong Electric_piano
1099a7a8.wav,Trumpet Fart Double_bass
10d3b2ec.wav,Clarinet Cello Acoustic_guitar
10d5c4ce.wav,Hi-hat Violin_or_fiddle Gong
10d73c58.wav,Clarinet Oboe Saxophone
10d9053b.wav,Acoustic_guitar Fart Squeak
10d9265f.wav,Cello Acoustic_guitar Gong
10dba05f.wav,Gong Fireworks Trumpet
10dddec0.wav,Gunshot_or_gunfire Bark Cough
10e46486.wav,Trumpet Violin_or_fiddle Clarinet
10f6ad27.wav,Flute Clarinet Oboe
11041746.wav,Bass_drum Knock Snare_drum
111dd875.wav,Cello Applause Double_bass
112283e8.wav,Snare_drum Hi-hat Finger_snapping
1122c26f.wav,Flute Clarinet Oboe
112da824.wav,Bass_drum Double_bass Knock
11338182.wav,Fart Snare_drum Tearing
113b0e32.wav,Acoustic_guitar Electric_piano Glockenspiel
113d2ca9.wav,Hi-hat Applause Snare_drum
1141793d.wav,Bass_drum Snare_drum Knock
11442d0e.wav,Cello Saxophone Acoustic_guitar
1146e063.wav,Cello Double_bass Violin_or_fiddle
11544687.wav,Bass_drum Gong Electric_piano
115a258b.wav,Flute Saxophone Clarinet
115aa41f.wav,Shatter Hi-hat Snare_drum
116b77d5.wav,Cough Cowbell Bark
11704d14.wav,Computer_keyboard Tearing Squeak
11770392.wav,Hi-hat Gong Cello
117dcac8.wav,Microwave_oven Knock Squeak
11844b37.wav,Clarinet Cough Cello
11867b61.wav,Flute Writing Tearing
1189cf83.wav,Knock Applause Snare_drum
118f1763.wav,Clarinet Acoustic_guitar Cello
11986117.wav,Bass_drum Double_bass Snare_drum
119a3278.wav,Applause Laughter Fireworks
11a10ce8.wav,Cello Double_bass Fireworks
11a4f814.wav,Bass_drum Burping_or_eructation Tearing
11ae787e.wav,Squeak Gong Bus
11cc6d11.wav,Trumpet Applause Acoustic_guitar
11e6a1ec.wav,Bass_drum Knock Snare_drum
11e80486.wav,Acoustic_guitar Squeak Electric_piano
11e95378.wav,Bass_drum Hi-hat Finger_snapping
11edc852.wav,Acoustic_guitar Trumpet Cello
11f661bd.wav,Tearing Keys_jangling Writing
11f6b674.wav,Bass_drum Knock Snare_drum
11fa11a0.wav,Trumpet Applause Squeak
12034b1a.wav,Cello Saxophone Double_bass
120c7292.wav,Flute Oboe Clarinet
1221a798.wav,Clarinet Oboe Saxophone
122abe8c.wav,Tearing Squeak Shatter
122f1508.wav,Clarinet Writing Cello
12394644.wav,Tearing Writing Fireworks
123986b6.wav,Double_bass Violin_or_fiddle Gong
1242ac46.wav,Clarinet Writing Acoustic_guitar
1248a779.wav,Telephone Bass_drum Cowbell
1248f9e2.wav,Cello Double_bass Trumpet
12508a7b.wav,Squeak Telephone Meow
12584f90.wav,Cello Double_bass Acoustic_guitar
125c89cb.wav,Hi-hat Gong Squeak
125dccd9.wav,Tearing Drawer_open_or_close Fireworks
12679aee.wav,Flute Clarinet Violin_or_fiddle
126a48d2.wav,Trumpet Clarinet Hi-hat
1271e7aa.wav,Acoustic_guitar Violin_or_fiddle Cello
12770ffc.wav,Laughter Squeak Tearing
12798b6a.wav,Bass_drum Electric_piano Knock
127a43ec.wav,Clarinet Oboe Saxophone
127d3803.wav,Flute Violin_or_fiddle Trumpet
12a0327a.wav,Clarinet Flute Gong
12a83756.wav,Burping_or_eructation Cough Gong
12ac9a66.wav,Bass_drum Knock Snare_drum
12adec75.wav,Fart Tearing Squeak
12ae3ff9.wav,Bass_drum Double_bass Hi-hat
12bb4b63.wav,Trumpet Flute Fireworks
12bf9735.wav,Clarinet Oboe Saxophone
12bfa703.wav,Flute Trumpet Bark
12c73c11.wav,Hi-hat Cowbell Gong
12d71e7f.wav,Fireworks Tearing Hi-hat
12d94273.wav,Double_bass Flute Cello
12e91a56.wav,Bass_drum Double_bass Electric_piano
12ed3971.wav,Trumpet Hi-hat Fart
12edfe79.wav,Trumpet Flute Knock
12f5ec05.wav,Flute Clarinet Glockenspiel
12f71a9d.wav,Trumpet Applause Fireworks
12f9efda.wav,Burping_or_eructation Bass_drum Telephone
12fb2e35.wav,Applause Laughter Knock
130112d1.wav,Hi-hat Gong Finger_snapping
1302eade.wav,Bass_drum Electric_piano Double_bass
130988c6.wav,Burping_or_eructation Meow Squeak
13184046.wav,Flute Clarinet Violin_or_fiddle
13331371.wav,Double_bass Cello Acoustic_guitar
13354f83.wav,Squeak Meow Trumpet
133599c8.wav,Snare_drum Finger_snapping Gunshot_or_gunfire
13371a0b.wav,Trumpet Clarinet Applause
133a1dac.wav,Tearing Squeak Scissors
13489639.wav,Clarinet Flute Trumpet
138bb73e.wav,Flute Trumpet Clarinet
1391b6b2.wav,Squeak Fart Gunshot_or_gunfire
13979584.wav,Bass_drum Knock Fireworks
139ab603.wav,Flute Hi-hat Bus
139aebb0.wav,Saxophone Tearing Shatter
13a6fa65.wav,Acoustic_guitar Cough Fart
13a9b494.wav,Cello Hi-hat Acoustic_guitar
13b9e681.wav,Hi-hat Gong Applause
13bd9ca7.wav,Bark Writing Laughter
13c4e7ef.wav,Acoustic_guitar Fart Tambourine
13c6f3c2.wav,Bass_drum Knock Gunshot_or_gunfire
13cc0201.wav,Clarinet Flute Laughter
13d4af26.wav,Clarinet Acoustic_guitar Flute
13d5aec7.wav,Fart Squeak Telephone
13d6fb26.wav,Bass_drum Knock Double_bass
13e1e624.wav,Acoustic_guitar Applause Scissors
13e2b96a.wav,Trumpet Oboe Fart
13e4f495.wav,Clarinet Saxophone Fireworks
13ee85d2.wav,Cowbell Writing Glockenspiel
13f663b3.wav,Trumpet Applause Fart
14031155.wav,Meow Squeak Cough
14041984.wav,Trumpet Double_bass Knock
140d79b0.wav,Clarinet Gong Cello
14182f8e.wav,Hi-hat Tambourine Flute
141a7b5d.wav,Acoustic_guitar Gong Electric_piano
141d4ba2.wav,Clarinet Oboe Saxophone
142258b7.wav,Flute Writing Trumpet
1437b371.wav,Flute Violin_or_fiddle Oboe
143feb4e.wav,Cowbell Finger_snapping Telephone
144157e4.wav,Squeak Meow Clarinet
14448a8a.wav,Acoustic_guitar Double_bass Trumpet
1457e269.wav,Clarinet Fart Applause
1460cf8c.wav,Cello Violin_or_fiddle Double_bass
1467ad73.wav,Cello Double_bass Saxophone
1472c52c.wav,Gunshot_or_gunfire Gong Fireworks
147b4b92.wav,Trumpet Oboe Hi-hat
14825a40.wav,Knock Snare_drum Bass_drum
14973511.wav,Clarinet Oboe Saxophone
14a35fad.wav,Squeak Drawer_open_or_close Fart
14a40516.wav,Saxophone Applause Trumpet
14acb290.wav,Bass_drum Finger_snapping Laughter
14acdf0f.wav,Squeak Shatter Drawer_open_or_close
14b028c5.wav,Trumpet Clarinet Applause
14ba2025.wav,Clarinet Fireworks Saxophone
14bb9803.wav,Acoustic_guitar Electric_piano Chime
14bbc9cf.wav,Acoustic_guitar Gong Electric_piano
14bd9082.wav,Cello Acoustic_guitar Double_bass
14c45684.wav,Oboe Double_bass Acoustic_guitar
14c6a761.wav,Bass_drum Knock Fireworks
14c71e9e.wav,Acoustic_guitar Electric_piano Gong
14cd4f75.wav,Flute Clarinet Oboe
14d6a6a0.wav,Bass_drum Laughter Writing
14dcf709.wav,Violin_or_fiddle Oboe Flute
14e7e9ac.wav,Bass_drum Snare_drum Fart
14f70585.wav,Saxophone Flute Oboe
14f708da.wav,Hi-hat Snare_drum Cough
1502179d.wav,Cello Double_bass Violin_or_fiddle
150429d6.wav,Clarinet Trumpet Flute
150e1dd2.wav,Clarinet Laughter Cello
151254c2.wav,Clarinet Cello Flute
15125f5f.wav,Bass_drum Acoustic_guitar Knock
15139a13.wav,Acoustic_guitar Meow Gong
1515bb19.wav,Clarinet Saxophone Trumpet
15184f5f.wav,Clarinet Gong Flute
15190a5f.wav,Acoustic_guitar Electric_piano Gong
1519b35f.wav,Hi-hat Tambourine Snare_drum
15295b70.wav,Oboe Clarinet Saxophone
152f3667.wav,Bass_drum Double_bass Flute
15345e4a.wav,Flute Clarinet Oboe
15389a70.wav,Clarinet Cello Acoustic_guitar
153a0440.wav,Cello Acoustic_guitar Hi-hat
153f814a.wav,Trumpet Double_bass Knock
1545d3db.wav,Tearing Microwave_oven Gong
15603fd9.wav,Cello Double_bass Violin_or_fiddle
15719ed6.wav,Flute Clarinet Oboe
15750f4b.wav,Flute Hi-hat Harmonica
158607fd.wav,Fart Cowbell Trumpet
15860b48.wav,Clarinet Flute Telephone
158a30ac.wav,Acoustic_guitar Gong Cello
158bd28f.wav,Bass_drum Hi-hat Tambourine
159e8bfb.wav,Hi-hat Snare_drum Gong
15af3daf.wav,Tearing Scissors Drawer_open_or_close
15ba6e85.wav,Hi-hat Gong Tambourine
15bc9bf6.wav,Bass_drum Double_bass Snare_drum
15bfb7ad.wav,Acoustic_guitar Saxophone Cowbell
15ce5db3.wav,Acoustic_guitar Snare_drum Bass_drum
15d87509.wav,Clarinet Gong Flute
15df8abd.wav,Saxophone Violin_or_fiddle Squeak
15f246da.wav,Bass_drum Knock Electric_piano
15f4101c.wav,Acoustic_guitar Cello Electric_piano
15f5c90b.wav,Writing Fart Tearing
15f6fc67.wav,Finger_snapping Bass_drum Snare_drum
160853bc.wav,Telephone Laughter Acoustic_guitar
160f466f.wav,Trumpet Flute Applause
1615df90.wav,Hi-hat Scissors Tearing
161d4ab4.wav,Bass_drum Snare_drum Gunshot_or_gunfire
162e8246.wav,Flute Applause Violin_or_fiddle
16345547.wav,Telephone Microwave_oven Chime
16348aa9.wav,Acoustic_guitar Tambourine Electric_piano
163b9ad7.wav,Violin_or_fiddle Cowbell Gong
16431ede.wav,Bass_drum Tearing Hi-hat
164b4c89.wav,Hi-hat Gong Trumpet
164f3510.wav,Flute Oboe Clarinet
165bc5ea.wav,Hi-hat Tearing Applause
16612ee5.wav,Cello Gong Applause
166649ff.wav,Hi-hat Gong Electric_piano
166699d1.wav,Trumpet Double_bass Knock
167438db.wav,Squeak Fireworks Applause
1674eaff.wav,Cello Double_bass Trumpet
16750658.wav,Trumpet Knock Computer_keyboard
167d07c1.wav,Hi-hat Snare_drum Finger_snapping
168dde05.wav,Clarinet Cough Flute
169187fd.wav,Keys_jangling Shatter Scissors
1692752a.wav,Acoustic_guitar Electric_piano Snare_drum
16991fc7.wav,Trumpet Applause Clarinet
1699bae8.wav,Bass_drum Gunshot_or_gunfire Knock
16a2e687.wav,Fireworks Gunshot_or_gunfire Laughter
16aaa6b7.wav,Tambourine Knock Hi-hat
16bd65e1.wav,Bass_drum Gunshot_or_gunfire Cowbell
16bd8f47.wav,Trumpet Flute Applause
16c01f9b.wav,Clarinet Cello Double_bass
16c8058b.wav,Bass_drum Applause Bark
16cda087.wav,Snare_drum Bass_drum Cowbell
16cf8831.wav,Squeak Fireworks Trumpet
16d0c74a.wav,Violin_or_fiddle Clarinet Fireworks
16d4034a.wav,Trumpet Hi-hat Fart
16e89d43.wav,Hi-hat Snare_drum Shatter
16ec0be8.wav,Flute Clarinet Bark
16f71d9e.wav,Hi-hat Cowbell Fart
170e0bb1.wav,Acoustic_guitar Electric_piano Gong
170ee500.wav,Bass_drum Acoustic_guitar Tearing
170f53d8.wav,Squeak Laughter Computer_keyboard
17153cf6.wav,Snare_drum Bass_drum Tambourine
171d5e5d.wav,Fart Tearing Microwave_oven
1723feb0.wav,Bass_drum Fireworks Tearing
17312128.wav,Snare_drum Tearing Bass_drum
17356873.wav,Cello Fireworks Fart
173e49ef.wav,Flute Applause Laughter
173ea625.wav,Laughter Cello Gong
17455a79.wav,Bass_drum Knock Double_bass
17490d6b.wav,Bass_drum Double_bass Knock
174b0363.wav,Flute Violin_or_fiddle Clarinet
17511eae.wav,Trumpet Applause Saxophone
1760e135.wav,Cello Double_bass Gong
17617f21.wav,Electric_piano Cello Gong
17674111.wav,Computer_keyboard Squeak Writing
176e2113.wav,Trumpet Fart Applause
1771861b.wav,Bass_drum Acoustic_guitar Flute
17744d78.wav,Squeak Meow Knock
1779afe8.wav,Electric_piano Acoustic_guitar Cello
177ce933.wav,Acoustic_guitar Glockenspiel Clarinet
177f344a.wav,Squeak Microwave_oven Drawer_open_or_close
1781c115.wav,Acoustic_guitar Laughter Cough
1788e6f6.wav,Tearing Scissors Shatter
17955a9f.wav,Bass_drum Double_bass Finger_snapping
1796f9cb.wav,Saxophone Oboe Flute
17985dae.wav,Bass_drum Knock Double_bass
17a4e6f1.wav,Glockenspiel Chime Electric_piano
17a5de4f.wav,Trumpet Applause Clarinet
17a87178.wav,Clarinet Gong Squeak
17ad9090.wav,Flute Writing Tearing
17b474ef.wav,Cello Acoustic_guitar Hi-hat
17b61ce8.wav,Bass_drum Knock Snare_drum
17c07953.wav,Acoustic_guitar Electric_piano Gong
17c3c741.wav,Squeak Chime Cowbell
17c6a405.wav,Applause Fireworks Laughter
17cb084e.wav,Laughter Burping_or_eructation Cough
17cf92a5.wav,Snare_drum Hi-hat Gunshot_or_gunfire
17cfddcf.wav,Violin_or_fiddle Microwave_oven Shatter
17d75970.wav,Trumpet Applause Clarinet
17dba240.wav,Bass_drum Trumpet Gunshot_or_gunfire
17e3144e.wav,Clarinet Shatter Tearing
17e829a7.wav,Finger_snapping Fireworks Writing
17edf1e0.wav,Fart Finger_snapping Knock
17ee3009.wav,Trumpet Applause Acoustic_guitar
17fc511c.wav,Microwave_oven Squeak Bus
18063bf0.wav,Bass_drum Snare_drum Fart
1806ff82.wav,Bass_drum Knock Cough
180d82cc.wav,Fart Tearing Applause
1810cd33.wav,Harmonica Oboe Gong
181505d1.wav,Clarinet Drawer_open_or_close Writing
1819a7b7.wav,Acoustic_guitar Tambourine Chime
18210526.wav,Bass_drum Double_bass Hi-hat
18229e72.wav,Hi-hat Gong Snare_drum
18253631.wav,Bass_drum Snare_drum Knock
1837f058.wav,Drawer_open_or_close Squeak Cough
18452dbe.wav,Fart Shatter Snare_drum
184c3a72.wav,Fireworks Shatter Knock
1850e006.wav,Tearing Squeak Drawer_open_or_close
1858f370.wav,Shatter Bus Bass_drum
1874843c.wav,Trumpet Fireworks Flute
187532f8.wav,Flute Bark Laughter
187d9e6e.wav,Acoustic_guitar Tambourine Knock
187e3878.wav,Bass_drum Double_bass Hi-hat
18841b79.wav,Cello Double_bass Harmonica
18885439.wav,Gong Flute Clarinet
189441e1.wav,Fart Squeak Knock
1898f7b6.wav,Snare_drum Bass_drum Gunshot_or_gunfire
18a625d3.wav,Laughter Squeak Cough
18a6df57.wav,Flute Clarinet Trumpet
18b27945.wav,Violin_or_fiddle Squeak Clarinet
18b390aa.wav,Cello Harmonica Telephone
18b60e7c.wav,Keys_jangling Tearing Scissors
18b6a781.wav,Clarinet Trumpet Double_bass
18bc04e0.wav,Acoustic_guitar Applause Scissors
18bc6c72.wav,Bus Fireworks Double_bass
18c8750a.wav,Trumpet Clarinet Applause
18d60f74.wav,Acoustic_guitar Electric_piano Hi-hat
18d8abc6.wav,Violin_or_fiddle Saxophone Fart
18de723e.wav,Cello Double_bass Acoustic_guitar
18e228c9.wav,Shatter Snare_drum Tearing
18e2418d.wav,Trumpet Oboe Fart
18e3eb8c.wav,Acoustic_guitar Gong Violin_or_fiddle
18e8e2ac.wav,Flute Oboe Trumpet
18ea036e.wav,Cello Double_bass Saxophone
18f3a477.wav,Squeak Cello Fart
18f56a28.wav,Clarinet Squeak Acoustic_guitar
190cd2ef.wav,Cello Gong Acoustic_guitar
190f0ca0.wav,Clarinet Flute Violin_or_fiddle
191087dd.wav,Tambourine Fireworks Hi-hat
19125f06.wav,Hi-hat Tambourine Shatter
1919c4b7.wav,Cello Oboe Double_bass
19202922.wav,Acoustic_guitar Gong Cello
192b0f83.wav,Trumpet Fart Electric_piano
192d38cf.wav,Flute Clarinet Oboe
192ddfa1.wav,Keys_jangling Tearing Shatter
19390e56.wav,Trumpet Shatter Keys_jangling
193d9d2a.wav,Cough Squeak Fart
19416771.wav,Saxophone Double_bass Fart
19488282.wav,Trumpet Flute Writing
194d4fda.wav,Squeak Laughter Acoustic_guitar
19507c1a.wav,Bass_drum Hi-hat Knock
19536d06.wav,Finger_snapping Flute Burping_or_eructation
19544e43.wav,Acoustic_guitar Hi-hat Violin_or_fiddle
19570da6.wav,Shatter Microwave_oven Fireworks
195b0c65.wav,Bass_drum Hi-hat Tearing
197366a1.wav,Bass_drum Cowbell Snare_drum
198e4540.wav,Clarinet Squeak Fireworks
19a120d3.wav,Hi-hat Fart Shatter
19a2a5c8.wav,Acoustic_guitar Tambourine Squeak
19a316cc.wav,Bass_drum Acoustic_guitar Snare_drum
19a33fef.wav,Cello Double_bass Violin_or_fiddle
19a37eff.wav,Cello Flute Saxophone
19a686e2.wav,Cello Violin_or_fiddle Acoustic_guitar
19afe1a7.wav,Acoustic_guitar Squeak Tambourine
19b5d0da.wav,Acoustic_guitar Fart Scissors
19b7eea0.wav,Squeak Acoustic_guitar Fart
19bb6cb7.wav,Trumpet Acoustic_guitar Violin_or_fiddle
19bf2ce6.wav,Bass_drum Finger_snapping Hi-hat
19c7d5e3.wav,Clarinet Electric_piano Acoustic_guitar
19c987c6.wav,Hi-hat Fart Snare_drum
19d11a47.wav,Flute Clarinet Violin_or_fiddle
19d3f305.wav,Acoustic_guitar Electric_piano Computer_keyboard
19d4d324.wav,Bass_drum Tearing Snare_drum
19d99b8e.wav,Clarinet Flute Cello
19dd0adf.wav,Hi-hat Gong Violin_or_fiddle
19de8357.wav,Acoustic_guitar Electric_piano Applause
19e18ee3.wav,Laughter Gong Violin_or_fiddle
19e6b24a.wav,Cello Computer_keyboard Writing
19e6ef89.wav,Fart Acoustic_guitar Microwave_oven
19e9e878.wav,Fart Burping_or_eructation Tearing
1a01aa4d.wav,Flute Clarinet Applause
1a1227e2.wav,Bass_drum Knock Gunshot_or_gunfire
1a14b601.wav,Flute Cowbell Clarinet
1a1da2bf.wav,Trumpet Flute Saxophone
1a21ea60.wav,Knock Microwave_oven Hi-hat
1a281fda.wav,Flute Electric_piano Clarinet
1a29b341.wav,Writing Tearing Cough
1a2f7f1a.wav,Laughter Tearing Telephone
1a33953a.wav,Acoustic_guitar Squeak Meow
1a35ff8a.wav,Hi-hat Tambourine Shatter
1a397af4.wav,Cello Violin_or_fiddle Double_bass
1a3cf6de.wav,Cello Clarinet Violin_or_fiddle
1a4085ff.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
1a46e9e3.wav,Bass_drum Electric_piano Acoustic_guitar
1a47fb84.wav,Trumpet Flute Applause
1a4cd763.wav,Gong Electric_piano Cello
1a52350b.wav,Clarinet Applause Acoustic_guitar
1a74d00f.wav,Bass_drum Double_bass Hi-hat
1a7618a1.wav,Saxophone Cough Violin_or_fiddle
1a836d36.wav,Knock Bass_drum Snare_drum
1a862948.wav,Trumpet Double_bass Knock
1a99c876.wav,Squeak Bark Gong
1a9afa92.wav,Squeak Meow Drawer_open_or_close
1ab0c900.wav,Trumpet Clarinet Hi-hat
1ace26c4.wav,Applause Tearing Laughter
1ae0231e.wav,Bass_drum Knock Double_bass
1ae2b5fa.wav,Clarinet Oboe Gong
1ae9b98d.wav,Cello Acoustic_guitar Gong
1af722d1.wav,Acoustic_guitar Applause Fireworks
1afb9f93.wav,Squeak Gong Microwave_oven
1b004964.wav,Acoustic_guitar Telephone Cello
1b098b97.wav,Knock Bass_drum Electric_piano
1b12b1e4.wav,Violin_or_fiddle Trumpet Cello
1b19cbdc.wav,Cello Double_bass Violin_or_fiddle
1b2cedea.wav,Cough Laughter Fart
1b2d2eb0.wav,Bass_drum Knock Double_bass
1b31d71a.wav,Trumpet Oboe Writing
1b34f72f.wav,Flute Clarinet Oboe
1b3e0883.wav,Clarinet Oboe Computer_keyboard
1b3e2c90.wav,Acoustic_guitar Gong Electric_piano
1b3ff3e3.wav,Trumpet Fireworks Applause
1b493d48.wav,Fart Telephone Bark
1b4fa840.wav,Bass_drum Double_bass Hi-hat
1b74b785.wav,Bass_drum Hi-hat Snare_drum
1b75d261.wav,Finger_snapping Trumpet Tearing
1b7c4e2b.wav,Violin_or_fiddle Bark Cowbell
1b8034fc.wav,Snare_drum Tambourine Finger_snapping
1b889126.wav,Bass_drum Snare_drum Double_bass
1b88d7ed.wav,Flute Saxophone Writing
1b937248.wav,Bass_drum Knock Snare_drum
1b9ea23e.wav,Cello Fireworks Squeak
1ba287ab.wav,Trumpet Saxophone Oboe
1ba7d175.wav,Hi-hat Gong Knock
1bae1f0b.wav,Cello Double_bass Violin_or_fiddle
1bb20333.wav,Gong Clarinet Oboe
1be801e3.wav,Bass_drum Double_bass Cowbell
1bf44f35.wav,Squeak Fart Fireworks
1bf693b4.wav,Squeak Meow Drawer_open_or_close
1bf6b145.wav,Flute Writing Saxophone
1bff2b1f.wav,Bass_drum Knock Double_bass
1c01994c.wav,Computer_keyboard Writing Drawer_open_or_close
1c0b1492.wav,Glockenspiel Telephone Cello
1c0bb5ac.wav,Knock Drawer_open_or_close Squeak
1c1562b1.wav,Violin_or_fiddle Cello Gong
1c30344f.wav,Flute Tearing Fart
1c317f0b.wav,Gong Acoustic_guitar Violin_or_fiddle
1c35850e.wav,Violin_or_fiddle Trumpet Laughter
1c365ceb.wav,Scissors Squeak Keys_jangling
1c37d9ab.wav,Acoustic_guitar Flute Squeak
1c39822b.wav,Cello Violin_or_fiddle Double_bass
1c44cef3.wav,Fart Fireworks Applause
1c4c454a.wav,Hi-hat Snare_drum Bass_drum
1c538cbe.wav,Acoustic_guitar Electric_piano Bass_drum
1c55199a.wav,Flute Trumpet Gong
1c661f20.wav,Trumpet Oboe Saxophone
1c664c64.wav,Bass_drum Fart Knock
1c67014c.wav,Gong Electric_piano Acoustic_guitar
1c692b4d.wav,Trumpet Oboe Saxophone
1c71ef05.wav,Trumpet Gong Meow
1c75b34c.wav,Flute Saxophone Writing
1c8f42bf.wav,Hi-hat Acoustic_guitar Gong
1c9ac38c.wav,Acoustic_guitar Applause Tambourine
1ca6610b.wav,Shatter Hi-hat Keys_jangling
1cb0ba38.wav,Bass_drum Double_bass Snare_drum
1cb49809.wav,Violin_or_fiddle Fireworks Gong
1cb6cef9.wav,Bass_drum Electric_piano Knock
1cbc36e4.wav,Flute Clarinet Cowbell
1cbdc6d4.wav,Gong Bark Shatter
1cc8a3d5.wav,Trumpet Knock Fart
1cd4aae5.wav,Hi-hat Gong Trumpet
1cdcfc87.wav,Double_bass Bass_drum Electric_piano
1ce16b1a.wav,Gong Squeak Laughter
1ce5c4d8.wav,Hi-hat Gong Electric_piano
1cff8cc1.wav,Snare_drum Bass_drum Hi-hat
1cffd032.wav,Applause Laughter Double_bass
1d030689.wav,Acoustic_guitar Gong Electric_piano
1d06734e.wav,Bass_drum Tearing Snare_drum
1d0efb5d.wav,Bass_drum Double_bass Knock
1d12222d.wav,Cello Violin_or_fiddle Double_bass
1d15592d.wav,Bass_drum Double_bass Electric_piano
1d20d1a4.wav,Clarinet Oboe Violin_or_fiddle
1d2efb23.wav,Gong Hi-hat Electric_piano
1d2f5756.wav,Clarinet Acoustic_guitar Violin_or_fiddle
1d2feaeb.wav,Telephone Fart Bark
1d34997d.wav,Chime Harmonica Acoustic_guitar
1d398ebc.wav,Trumpet Oboe Applause
1d49edfa.wav,Saxophone Harmonica Clarinet
1d4afd29.wav,Clarinet Flute Cello
1d58ee7a.wav,Flute Clarinet Oboe
1d5a7a99.wav,Squeak Meow Cello
1d5ecf23.wav,Cello Fireworks Acoustic_guitar
1d5f2c6b.wav,Bass_drum Finger_snapping Scissors
1d60166d.wav,Bass_drum Double_bass Snare_drum
1d6703ef.wav,Clarinet Flute Trumpet
1d6a839a.wav,Bass_drum Hi-hat Snare_drum
1d73513c.wav,Gunshot_or_gunfire Fart Tearing
1d813ffe.wav,Bass_drum Hi-hat Snare_drum
1d834d42.wav,Bass_drum Fart Snare_drum
1d8fe11d.wav,Flute Clarinet Cough
1d9090fc.wav,Acoustic_guitar Shatter Cough
1d987419.wav,Electric_piano Gong Bass_drum
1d998952.wav,Clarinet Cello Applause
